Date,Solar,Rooftop_Solar,Solar_Estimated,Mini_Hydro_Telemetered,Mini_Hydro_Estimated,Biomass_Waste,Wind,Major_Hydro,Oil_IPP,Oil_CEB,Coal,Solar_Total,Mini_Hydro,Total_Generation,Sin_DayOfYear,Cos_DayOfYear,Sin_Month,Cos_Month,Sin_DayOfWeek,Cos_DayOfWeek,IsWeekend,TrendIndex,Roll7_Mean,Roll30_Mean,Roll90_Mean,Roll365_Mean,Roll30_Std,Monthly_Avg,YoY_Delta
2017-07-23,0.18,0.0,0.0,0.0,0.0,0.0,1.54,9.27,4.81,8.64,9.16,0.18,0.0,33.6,-0.3594718130884232,-0.9331559438780432,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,203.0,39.059999999999995,37.621,37.745666666666665,37.26931372549019,3.1367854729720013,43.5851965890611,0.0
2017-07-24,0.27,0.0,0.0,0.0,0.0,0.0,0.87,11.29,8.0,9.92,9.6,0.27,0.0,39.95,-0.3754703786876202,-0.9268343944460494,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,204.0,38.97428571428571,37.78,37.712666666666664,37.28239024390244,3.1296722313785463,43.5851965890611,0.0
2017-07-25,0.25,0.0,0.0,0.0,0.0,0.0,0.53,12.1,8.5,10.51,10.22,0.25,0.0,42.11,-0.3913578365610259,-0.9202385798054075,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,205.0,39.151428571428575,38.056333333333335,37.696777777777775,37.30582524271845,3.1339470357663033,43.5851965890611,0.0
2017-07-26,0.26,0.0,0.0,0.0,0.0,0.0,0.86,11.57,8.19,10.16,9.99,0.26,0.0,41.03,-0.4071294853542516,-0.9133704517637858,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,206.0,39.33142857142858,38.275333333333336,37.67122222222223,37.323816425120775,3.103376063016797,43.5851965890611,0.0
2017-07-27,0.19,0.0,0.0,0.0,0.0,0.0,1.11,11.41,9.46,8.87,10.8,0.19,0.0,41.84,-0.4227806579826773,-0.9062320427107697,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,207.0,39.51714285714286,38.429,37.66844444444444,37.34552884615385,3.163384645248343,43.5851965890611,0.0
2017-07-28,0.16,0.0,0.0,0.0,0.0,0.0,1.1,7.84,9.19,10.21,11.3,0.16,0.0,39.8,-0.4383067230125192,-0.898825465016444,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,208.0,39.455714285714286,38.517,37.65577777777778,37.35727272727273,3.1635860817356627,43.5851965890611,0.0
2017-07-29,0.17,0.0,0.0,0.0,0.0,0.0,0.55,6.16,8.9,10.18,11.32,0.17,0.0,37.28,-0.45370308603134424,-0.8911529104063088,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,209.0,39.37285714285714,38.46633333333333,37.67077777777778,37.35690476190476,3.171060394093494,43.5851965890611,0.0
2017-07-30,0.2,0.0,0.0,0.0,0.0,0.0,0.84,5.78,4.88,10.24,11.26,0.2,0.0,33.199999999999996,-0.46896519100763184,-0.8832166493127127,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,210.0,39.315714285714286,38.259,37.62713333333333,37.33720379146919,3.3069846146269266,43.5851965890611,0.0
2017-07-31,0.19,0.0,0.0,0.0,0.0,0.0,1.14,8.19,8.91,10.03,11.11,0.19,0.0,39.57,-0.48408852163897587,-0.8750190302029955,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,211.0,39.261428571428574,38.358666666666664,37.64095555555555,37.347735849056605,3.299686226810389,43.5851965890611,0.0
2017-08-01,0.23,0.0,0.0,0.0,0.0,0.0,1.48,7.45,8.82,10.13,11.27,0.23,0.0,39.379999999999995,-0.4990686026885319,-0.8665624788845385,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.0,212.0,38.871428571428574,38.577333333333335,37.639355555555554,37.35727699530516,3.1331475122204515,43.644999926886705,0.0
2017-08-02,0.26,0.0,0.0,0.0,0.0,0.0,1.73,7.51,8.43,9.94,11.28,0.26,0.0,39.15,-0.5139010013093103,-0.8578494977869301,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.0,213.0,38.60285714285714,38.57166666666667,37.62188888888889,37.36565420560748,3.1319114834601818,43.644999926886705,0.0
2017-08-03,0.25,0.0,0.0,0.0,0.0,0.0,1.78,7.19,8.88,9.75,11.22,0.25,0.0,39.07,-0.5285813283559292,-0.8488826652214553,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.0,214.0,38.207142857142856,38.51366666666666,37.59022222222222,37.373581395348836,3.1050264958981852,43.644999926886705,0.0
2017-08-04,0.25,0.0,0.0,0.0,0.0,0.0,1.63,7.44,8.77,10.12,11.32,0.25,0.0,39.53,-0.5431052396834317,-0.8396646346181327,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,215.0,38.16857142857142,38.46333333333334,37.60311111111111,37.38356481481482,3.0747529570888,43.644999926886705,0.0
2017-08-05,0.33,0.0,0.0,0.0,0.0,0.0,2.06,6.96,8.0,8.23,11.26,0.33,0.0,36.84,-0.5574684374327892,-0.8301981337405212,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,216.0,38.105714285714285,38.328,37.64044444444444,37.3810599078341,3.0530791692638757,43.644999926886705,0.0
2017-08-06,0.17,0.0,0.0,0.0,0.0,0.0,1.51,9.35,3.46,6.32,11.04,0.17,0.0,31.849999999999998,-0.5716666713027052,-0.8204859638785327,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,217.0,37.91285714285714,38.03666666666666,37.55566666666667,37.3556880733945,3.2410038178203915,43.644999926886705,0.0
2017-08-07,0.29,0.0,0.0,0.0,0.0,0.0,1.24,8.49,3.49,5.94,11.02,0.29,0.0,30.47,-0.5856957398073508,-0.8105309990194823,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,218.0,36.612857142857145,37.994,37.50127777777778,37.324246575342464,3.333718644396962,43.644999926886705,0.0
2017-08-08,0.22,0.0,0.0,0.0,0.0,0.0,0.89,8.15,7.97,8.89,11.13,0.22,0.0,37.25,-0.5995514915196489,-0.8003361849976323,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.0,219.0,36.308571428571426,38.239000000000004,37.56794444444445,37.32390909090909,2.9684354987677817,43.644999926886705,0.0
2017-08-09,0.22,0.0,0.0,0.0,0.0,0.0,1.06,7.65,8.01,9.48,12.9,0.22,0.0,39.32,-0.6132298262997502,-0.7899045386224707,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.0,220.0,36.332857142857144,38.335,37.661055555555556,37.33294117647059,2.954787757124878,43.644999926886705,0.0
2017-08-10,0.17,0.0,0.0,0.0,0.0,0.0,0.58,7.75,8.44,9.29,13.59,0.17,0.0,39.81999999999999,-0.6267266965083301,-0.7792391467859886,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.0,221.0,36.44,38.38766666666667,37.67794444444444,37.344144144144146,2.967091555522085,43.644999926886705,0.0
2017-08-11,0.19,0.0,0.0,0.0,0.0,0.0,1.33,8.57,8.98,5.94,13.69,0.19,0.0,38.7,-0.6400381082043503,-0.7683431655492202,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,222.0,36.32142857142857,38.373,37.68516666666667,37.35022421524664,2.9643306507365947,43.644999926886705,0.0
2017-08-12,0.25,0.0,0.0,0.0,0.0,0.0,0.42,5.96,8.07,8.7,13.41,0.25,0.0,36.81,-0.65316012232693,-0.7572198192083127,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,223.0,36.317142857142855,38.26466666666667,37.71538888888889,37.347812499999996,2.9599356159508963,43.644999926886705,0.0
2017-08-13,0.24,0.0,0.0,0.0,0.0,0.0,0.52,5.48,4.91,5.6,16.53,0.24,0.0,33.28,-0.666088855860977,-0.7458723993404063,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,224.0,36.52142857142857,38.034666666666666,37.64361111111111,37.32973333333334,3.071934955010604,43.644999926886705,0.0
2017-08-14,0.11,0.0,0.0,0.0,0.0,0.0,0.83,6.17,7.44,8.29,16.58,0.11,0.0,39.42,-0.6788204829862355,-0.734304263829602,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,225.0,37.800000000000004,38.09233333333334,37.62038888888889,37.33898230088496,3.0814648143859698,43.644999926886705,0.0
2017-08-15,0.27,0.0,0.0,0.0,0.0,0.0,1.38,6.89,7.76,8.77,16.5,0.27,0.0,41.56999999999999,-0.6913512362094071,-0.722518835873311,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.0,226.0,38.417142857142856,38.355333333333334,37.60227777777778,37.35762114537445,3.028131019501015,43.644999926886705,0.0
2017-08-16,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,1.545,6.41,7.775,8.915,16.855,0.27999999999999997,0.0,41.78,-0.7036774074790128,-0.7105196029692745,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.0,227.0,38.76857142857143,38.39633333333334,37.628166666666665,37.377017543859644,3.0669489312876284,43.644999926886705,0.0
2017-08-17,0.29,0.0,0.0,0.0,0.0,0.0,1.71,5.93,7.79,9.06,17.21,0.29,0.0,41.99,-0.7157953492826642,-0.6983101158835584,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.0,228.0,39.07857142857143,38.43366666666667,37.64527777777778,37.397161572052404,3.1046833181094353,43.644999926886705,0.0
2017-08-18,0.13,0.0,0.0,0.0,0.0,0.0,2.35,8.6,5.35,7.09,15.47,0.13,0.0,38.99,-0.7277014757264236,-0.6858939875998223,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,229.0,39.12,38.407666666666664,37.63716666666667,37.404086956521745,3.0963612496776984,43.644999926886705,0.0
2017-08-19,0.21,0.0,0.0,0.0,0.0,0.0,2.43,9.41,1.56,6.27,15.6,0.21,0.0,35.480000000000004,-0.7393922635959241,-0.673274892250183,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,230.0,38.93,38.239000000000004,37.58177777777778,37.39575757575758,3.1139678092814767,43.644999926886705,0.0
2017-08-20,0.08,0.0,0.0,0.0,0.0,0.0,2.35,9.01,0.75,4.18,15.33,0.08,0.0,31.699999999999996,-0.7508642533989489,-0.6604565640279754,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,231.0,38.70428571428572,37.95466666666667,37.47611111111111,37.371206896551726,3.309214651423404,43.644999926886705,0.0
2017-08-21,0.24,0.0,0.0,0.0,0.0,0.0,2.26,9.34,5.51,6.25,15.35,0.24,0.0,38.95,-0.7621140503891487,-0.6474427960827475,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,232.0,38.63714285714286,37.991,37.45344444444444,37.377982832618024,3.314119584548749,43.644999926886705,0.0
2017-08-22,0.24,0.0,0.0,0.0,0.0,0.0,2.26,9.34,5.51,6.25,15.35,0.24,0.0,38.95,-0.7731383255706026,-0.6342374393978054,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.0,233.0,38.26285714285715,38.169333333333334,37.46066666666667,37.38470085470086,3.2120623231525256,43.644999926886705,0.0
2017-08-23,0.27,0.0,0.0,0.0,0.0,0.0,0.85,13.15,2.73,7.88,15.75,0.27,0.0,40.629999999999995,-0.7839338166829201,-0.620844401650647,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.0,234.0,38.098571428571425,38.192,37.525,37.39851063829787,3.227423868596456,43.644999926886705,0.0
2017-08-24,0.2,0.0,0.0,0.0,0.0,0.0,0.9,9.03,6.77,8.57,15.53,0.2,0.0,41.0,-0.7944973291665992,-0.6072676460566135,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.0,235.0,37.957142857142856,38.155,37.59877777777778,37.41377118644068,3.187068429201623,43.644999926886705,0.0
2017-08-25,0.28,0.0,0.0,0.0,0.0,0.0,0.82,9.15,7.87,7.39,15.03,0.28,0.0,40.54,-0.8048257371083452,-0.593511190196115,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,236.0,38.17857142857143,38.13866666666667,37.702333333333335,37.426962025316456,3.1730511078980816,43.644999926886705,0.0
2017-08-26,0.19,0.0,0.0,0.0,0.0,0.0,1.61,9.06,4.27,6.6,16.57,0.19,0.0,38.3,-0.8149159841660791,-0.5795791048257612,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,237.0,38.58142857142857,38.02066666666666,37.791111111111114,37.43063025210084,3.0955350864211315,43.644999926886705,0.0
2017-08-27,0.29,0.0,0.0,0.0,0.0,0.0,2.69,7.88,1.56,4.9,17.33,0.29,0.0,34.65,-0.8247650844733614,-0.5654755126737576,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,238.0,39.00285714285714,37.849000000000004,37.778,37.41899581589958,3.1359927757657697,43.644999926886705,0.0
2017-08-28,0.17,0.0,0.0,0.0,0.0,0.0,2.18,8.93,5.0,6.06,16.98,0.17,0.0,39.32,-0.8343701235229538,-0.5512045872199277,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,239.0,39.05571428571428,37.917,37.81344444444444,37.42691666666666,3.145332776648918,43.644999926886705,0.0
2017-08-29,0.16,0.0,0.0,0.0,0.0,0.0,1.86,10.34,4.17,5.76,16.89,0.16,0.0,39.18,-0.8437282590292712,-0.5367705514607103,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.0,240.0,39.08857142857143,38.11633333333334,37.836999999999996,37.43419087136929,3.023206203209822,43.644999926886705,0.0
2017-08-30,0.25,0.0,0.0,0.0,0.0,0.0,1.2,10.48,6.0,6.18,17.03,0.25,0.0,41.14,-0.8528367217694595,-0.522177676659508,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.0,241.0,39.16142857142857,38.16866666666667,37.886,37.44950413223141,3.062570177474131,43.644999926886705,0.0
2017-08-31,0.18,0.0,0.0,0.0,0.0,0.0,0.38,12.28,8.53,9.26,11.34,0.18,0.0,41.97,-0.8616928164028522,-0.5074302810827518,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.0,242.0,39.300000000000004,38.254999999999995,37.94822222222222,37.468106995884774,3.133577607254934,43.644999926886705,0.0
2017-09-01,0.23,0.0,0.0,0.0,0.0,0.0,0.13,10.78,7.93,8.61,10.94,0.23,0.0,38.62,-0.8702939222685674,-0.49253272872205434,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0,243.0,39.02571428571429,38.23733333333334,38.00055555555555,37.47282786885246,3.1298495428565642,43.48484312578027,0.0
2017-09-02,0.16,0.0,0.0,0.0,0.0,0.0,0.22,10.25,7.35,6.87,10.93,0.16,0.0,35.78,-0.8786374941610001,-0.4774894280028391,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,244.0,38.66571428571429,38.12766666666667,38.05477777777778,37.46591836734694,3.157187403188237,43.48484312578027,0.0
2017-09-03,0.14,0.0,0.0,0.0,0.0,0.0,0.42,9.07,4.08,6.89,11.05,0.14,0.0,31.650000000000002,-0.886721063082993,-0.46230483047981086,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.0,245.0,38.237142857142864,37.865,37.98977777777778,37.44227642276422,3.357908575289076,43.48484312578027,0.0
2017-09-04,0.09,0.0,0.0,0.0,0.0,0.0,0.55,11.61,7.84,6.89,10.96,0.09,0.0,37.94,-0.8945422369764496,-0.4469834295196741,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,246.0,38.04,37.901666666666664,37.99,37.444291497975705,3.3523312355200807,43.48484312578027,0.0
2017-09-05,0.25,0.0,0.0,0.0,0.0,0.0,0.94,10.64,3.25,5.06,10.7,0.25,0.0,30.84,-0.9020987014301837,-0.43152975897147144,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.0,247.0,36.848571428571425,37.868,37.913666666666664,37.41766129032258,3.419599089225869,43.48484312578027,0.0
2017-09-06,0.2,0.0,0.0,0.0,0.0,0.0,1.23,11.53,8.5,4.28,10.72,0.2,0.0,36.46,-0.9093882203647925,-0.4159483918249421,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0,248.0,36.18,38.06766666666667,37.99133333333333,37.41381526104418,3.135844695456536,43.48484312578027,0.0
2017-09-07,0.16,0.0,0.0,0.0,0.0,0.0,1.37,11.95,8.39,3.15,10.98,0.16,0.0,36.0,-0.9164086366943458,-0.4002439388573056,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0,249.0,35.32714285714285,38.025999999999996,37.98255555555556,37.40816,3.1553278424124738,43.48484312578027,0.0
2017-09-08,0.13,0.0,0.0,0.0,0.0,0.0,0.76,11.5,7.24,5.53,10.81,0.13,0.0,35.970000000000006,-0.9231578729647039,-0.38442104726885545,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0,250.0,34.948571428571434,37.91433333333334,37.980000000000004,37.40243027888447,3.167209892910009,43.48484312578027,0.0
2017-09-09,0.17,0.0,0.0,0.0,0.0,0.0,1.15,10.93,4.05,6.16,10.73,0.17,0.0,33.19,-0.9296339319682695,-0.3684843993077793,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,251.0,34.57857142857143,37.693333333333335,37.986444444444444,37.385714285714286,3.2596163655520294,43.48484312578027,0.0
2017-09-10,0.18,0.0,0.0,0.0,0.0,0.0,0.73,10.05,1.14,6.93,11.01,0.18,0.0,30.04,-0.9358348973349941,-0.35243871088460327,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.0,252.0,34.348571428571425,37.40466666666667,37.89311111111111,37.35667984189723,3.5388881298230097,43.48484312578027,0.0
2017-09-11,0.22,0.0,0.0,0.0,0.0,0.0,0.75,11.61,7.01,6.97,10.96,0.22,0.0,37.519999999999996,-0.9417589340994617,-0.33628873017668287,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,253.0,34.28857142857142,37.42833333333333,37.86255555555556,37.35732283464567,3.5371477729684964,43.48484312578027,0.0
2017-09-12,0.19,0.0,0.0,0.0,0.0,0.0,0.53,11.99,7.62,7.24,10.92,0.19,0.0,38.49,-0.9474042892438845,-0.32003923622313857,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.0,254.0,35.38142857142857,37.602,37.846666666666664,37.36176470588235,3.45335758656551,43.48484312578027,0.0
2017-09-13,0.13,0.0,0.0,0.0,0.0,0.0,0.63,11.74,6.36,6.84,10.45,0.13,0.0,36.15,-0.9527692922168511,-0.30369503751065885,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0,255.0,35.33714285714286,37.493,37.80577777777778,37.35703125,3.4455940381684513,43.48484312578027,0.0
2017-09-14,0.18,0.0,0.0,0.0,0.0,0.0,1.28,12.07,5.73,6.79,9.7,0.18,0.0,35.75,-0.9578523554276669,-0.28726097055059635,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0,256.0,35.30142857142857,37.299,37.766333333333336,37.35077821011673,3.371168169579517,43.48484312578027,0.0
2017-09-15,0.32,0.0,0.0,0.0,0.0,0.0,1.54,12.09,6.36,6.36,10.76,0.32,0.0,37.43,-0.9626519747161487,-0.2707418984477642,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0,257.0,35.51,37.153999999999996,37.76188888888888,37.35108527131783,3.2636214283501244,43.48484312578027,0.0
2017-09-16,0.14,0.0,0.0,0.0,0.0,0.0,2.04,11.79,3.64,7.35,10.63,0.14,0.0,35.59,-0.9671667297977312,-0.2541427094613622,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,258.0,35.85285714285714,36.940666666666665,37.779777777777774,37.34428571428572,3.1435724607668663,43.48484312578027,0.0
2017-09-17,0.13,0.0,0.0,0.0,0.0,0.0,2.28,10.77,0.41,6.86,10.36,0.13,0.0,30.81,-0.97139528468375,-0.23746831555846842,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.0,259.0,35.962857142857146,36.668,37.67666666666667,37.319153846153846,3.3100384412810855,43.48484312578027,0.0
2017-09-18,0.16,0.0,0.0,0.0,0.0,0.0,1.93,10.91,6.44,7.31,10.87,0.16,0.0,37.62,-0.9753363880767837,-0.2207236509605022,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,260.0,35.97714285714286,36.73933333333333,37.642222222222216,37.32030651340996,3.3066108634519953,43.48484312578027,0.0
2017-09-19,0.29,0.0,0.0,0.0,0.0,0.0,2.35,11.96,7.54,7.43,10.77,0.29,0.0,40.34,-0.9789888737409319,-0.20391367068311472,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.0,261.0,36.24142857142857,37.02733333333333,37.63633333333333,37.3318320610687,3.227885967021117,43.48484312578027,0.0
2017-09-20,0.28,0.0,0.0,0.0,0.0,0.0,2.17,10.5,7.76,9.22,10.85,0.28,0.0,40.78,-0.9823516608469237,-0.18704334906991657,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0,262.0,36.902857142857144,37.08833333333334,37.63366666666666,37.34494296577947,3.282305837242365,43.48484312578027,0.0
2017-09-21,0.25,0.0,0.0,0.0,0.0,0.0,1.77,9.73,8.12,8.84,11.01,0.25,0.0,39.72,-0.9854237542919524,-0.17011767832049052,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0,263.0,37.470000000000006,37.114000000000004,37.63477777777778,37.3539393939394,3.3003266296033282,43.48484312578027,0.0
2017-09-22,0.29,0.0,0.0,0.0,0.0,0.0,1.5,11.54,8.35,8.5,10.81,0.29,0.0,40.99,-0.9882042449941422,-0.15314166701312007,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0,264.0,37.978571428571435,37.126,37.69933333333333,37.36766037735849,3.314177070582125,43.48484312578027,0.0
2017-09-23,0.27,0.0,0.0,0.0,0.0,0.0,1.24,11.27,8.34,6.48,11.03,0.27,0.0,38.629999999999995,-0.9906923101615609,-0.13612033862266704,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,265.0,38.41285714285714,37.047,37.75277777777778,37.37240601503759,3.2461979351978307,43.48484312578027,0.0
2017-09-24,0.23,0.0,0.0,0.0,0.0,0.0,1.4,9.3,5.84,6.62,11.03,0.23,0.0,34.42,-0.9928872135356962,-0.11905873003404988,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.0,266.0,38.92857142857143,36.842999999999996,37.75233333333333,37.36134831460674,3.2112293810830352,43.48484312578027,0.0
2017-09-25,0.25,0.0,0.0,0.0,0.0,0.0,1.56,10.46,8.01,7.82,10.91,0.25,0.0,39.010000000000005,-0.994788305609327,-0.10196189005174576,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,267.0,39.12714285714286,36.86666666666667,37.772111111111116,37.3675,3.2249248409668336,43.48484312578027,0.0
2017-09-26,0.2,0.0,0.0,0.0,0.0,0.0,1.66,10.57,7.43,6.81,11.98,0.2,0.0,38.65,-0.9963950238187231,-0.08483487790576538,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.0,268.0,38.88571428571429,37.0,37.788666666666664,37.372267657992566,3.21278373227093,43.48484312578027,0.0
2017-09-27,0.17,0.0,0.0,0.0,0.0,0.0,1.87,10.06,3.74,5.87,14.82,0.17,0.0,36.53,-0.9977068927101168,-0.06768276175455162,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0,269.0,38.278571428571425,36.907000000000004,37.763444444444445,37.36914814814815,3.183559220486518,43.48484312578027,0.0
2017-09-28,0.26,0.0,0.0,0.0,0.0,0.0,1.98,11.39,3.72,6.01,14.83,0.26,0.0,38.19,-0.9987235240803972,-0.050510617185222886,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0,270.0,38.06,36.873999999999995,37.74977777777778,37.37217712177122,3.164257934470888,43.48484312578027,0.0
2017-09-29,0.3,0.0,0.0,0.0,0.0,0.0,2.09,11.03,7.41,6.1,12.23,0.3,0.0,39.16,-0.9994446170919858,-0.033323525711631344,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0,271.0,37.798571428571435,36.808,37.778444444444446,37.378750000000004,3.0920347056088415,43.48484312578027,0.0
2017-09-30,0.2,0.0,0.0,0.0,0.0,0.0,1.81,10.06,7.8,6.56,11.29,0.2,0.0,37.72,-0.9998699583618592,-0.016126573270657762,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,272.0,37.66857142857143,36.666333333333334,37.83288888888889,37.38,2.941047764661922,43.48484312578027,0.0
2017-10-01,0.23,0.0,0.0,0.0,0.0,0.0,1.37,9.4,3.92,5.55,12.3,0.23,0.0,32.769999999999996,-0.9999994220246925,0.001075151282798226,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,273.0,37.43285714285714,36.47133333333333,37.760111111111115,37.363175182481754,3.000384726288785,42.112913293866534,0.0
2017-10-02,0.22,0.0,0.0,0.0,0.0,0.0,1.51,10.98,6.23,8.13,12.29,0.22,0.0,39.36,-0.999832969770105,0.018276557681691223,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,274.0,37.48285714285714,36.59066666666666,37.744,37.370436363636365,3.0428332229993162,42.112913293866534,0.0
2017-10-03,0.2,0.0,0.0,0.0,0.0,0.0,1.46,10.04,8.2,8.44,12.58,0.2,0.0,40.919999999999995,-0.9993706508539969,0.03547255575312556,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,275.0,37.80714285714286,36.89966666666667,37.742666666666665,37.38329710144928,2.994101653692402,42.112913293866534,0.0
2017-10-04,0.32,0.0,0.0,0.0,0.0,0.0,1.37,9.77,8.55,8.76,12.5,0.32,0.0,41.269999999999996,-0.9986126020839734,0.052658056924614005,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.0,276.0,38.48428571428571,37.010666666666665,37.74677777777778,37.39732851985559,3.0940576341881636,42.112913293866534,0.0
2017-10-05,0.3,0.0,0.0,0.0,0.0,0.0,1.0,10.54,3.35,5.96,12.26,0.3,0.0,33.41,-0.9975590477788613,0.06982797572987089,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.0,277.0,37.801428571428566,37.096333333333334,37.666999999999994,37.38298561151079,2.949518351485039,42.112913293866534,0.0
2017-10-06,0.19,0.0,0.0,0.0,0.0,0.0,1.19,10.75,6.56,6.71,12.23,0.19,0.0,37.629999999999995,-0.9962102997023297,0.0869772313136861,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,278.0,37.582857142857144,37.13533333333333,37.73233333333333,37.383870967741935,2.9485493023698353,42.112913293866534,0.0
